DistanceToCenter,Total,Living,Kitchen,Repair,RoomsNumber,FurnitureExistence,FloorNumber,Year,NumberOfFloors,RoofType,BuildingType,OverlappingsType,MaterialWalls,PowerСlass,Chute,Playground,Sportsground,PowerSupply,ColdWaterSupply,HotWaterSupply,HeatSupply,GasSupply,WaterDisposal,FireSystem,Id,Adress,Region,City,District,Street,House,Latitude,Longitude,Cost
1240.009181,65,30,14,,2,False,8,,20,,,,,,False,False,False,,,,,,,False,5244," Иваново,  Фрунзенский район, Богдана Хмельницкого ул",Ивановская область, Иваново, Фрунзенский, Богдана Хмельницкого ул,,56.9866422,40.9648638,2630000
1240.009181,65,30,14,,2,False,13,,20,,,,,,False,False,False,,,,,,,False,5245," Иваново,  Фрунзенский район, Богдана Хмельницкого ул",Ивановская область, Иваново, Фрунзенский, Богдана Хмельницкого ул,,56.9866422,40.9648638,2630000
1240.009181,65,30,14,,2,False,17,,20,,,,,,False,False,False,,,,,,,False,5246," Иваново,  Фрунзенский район, Богдана Хмельницкого ул",Ивановская область, Иваново, Фрунзенский, Богдана Хмельницкого ул,,56.9866422,40.9648638,2630000
1240.009181,65,30,14,,2,False,19,,20,,,,,,False,False,False,,,,,,,False,5247," Иваново,  Фрунзенский район, Богдана Хмельницкого ул",Ивановская область, Иваново, Фрунзенский, Богдана Хмельницкого ул,,56.9866422,40.9648638,2695000
1240.009181,65,30,14,,2,False,19,,20,,,,,,False,False,False,,,,,,,False,5248," Иваново,  Фрунзенский район, Богдана Хмельницкого ул",Ивановская область, Иваново, Фрунзенский, Богдана Хмельницкого ул,,56.9866422,40.9648638,2695000
1240.009181,65,30,14,,2,False,20,,20,,,,,,False,False,False,,,,,,,False,5249," Иваново,  Фрунзенский район, Богдана Хмельницкого ул",Ивановская область, Иваново, Фрунзенский, Богдана Хмельницкого ул,,56.9866422,40.9648638,2695000
1240.009181,48,20,11,,1,False,20,,20,,,,,,False,False,False,,,,,,,False,5250," Иваново,  Фрунзенский район, Богдана Хмельницкого ул",Ивановская область, Иваново, Фрунзенский, Богдана Хмельницкого ул,,56.9866422,40.9648638,2034000
1240.009181,83,43,14,,3,False,2,,20,,,,,,False,False,False,,,,,,,False,5251," Иваново,  Фрунзенский район, Богдана Хмельницкого ул",Ивановская область, Иваново, Фрунзенский, Богдана Хмельницкого ул,,56.9866422,40.9648638,3353000
1240.009181,83,43,14,,3,False,2,,20,,,,,,False,False,False,,,,,,,False,5252," Иваново,  Фрунзенский район, Богдана Хмельницкого ул",Ивановская область, Иваново, Фрунзенский, Богдана Хмельницкого ул,,56.9866422,40.9648638,3353000
1240.009181,83,43,14,,3,False,3,,20,,,,,,False,False,False,,,,,,,False,5253," Иваново,  Фрунзенский район, Богдана Хмельницкого ул",Ивановская область, Иваново, Фрунзенский, Богдана Хмельницкого ул,,56.9866422,40.9648638,3353000
1240.009181,83,43,14,,3,False,4,,20,,,,,,False,False,False,,,,,,,False,5254," Иваново,  Фрунзенский район, Богдана Хмельницкого ул",Ивановская область, Иваново, Фрунзенский, Богдана Хмельницкого ул,,56.9866422,40.9648638,3353000
1240.009181,83,43,14,,3,False,4,,20,,,,,,False,False,False,,,,,,,False,5255," Иваново,  Фрунзенский район, Богдана Хмельницкого ул",Ивановская область, Иваново, Фрунзенский, Богдана Хмельницкого ул,,56.9866422,40.9648638,3353000
1240.009181,83,43,14,,3,False,5,,20,,,,,,False,False,False,,,,,,,False,5256," Иваново,  Фрунзенский район, Богдана Хмельницкого ул",Ивановская область, Иваново, Фрунзенский, Богдана Хмельницкого ул,,56.9866422,40.9648638,3353000
1240.009181,83,43,14,,3,False,6,,20,,,,,,False,False,False,,,,,,,False,5257," Иваново,  Фрунзенский район, Богдана Хмельницкого ул",Ивановская область, Иваново, Фрунзенский, Богдана Хмельницкого ул,,56.9866422,40.9648638,3353000
1240.009181,83,43,14,,3,False,6,,20,,,,,,False,False,False,,,,,,,False,5258," Иваново,  Фрунзенский район, Богдана Хмельницкого ул",Ивановская область, Иваново, Фрунзенский, Богдана Хмельницкого ул,,56.9866422,40.9648638,3353000
1271.638406,57,40,10,,2,False,1,1951,7,1,,3,5,,False,True,False,,,,,,,False,5259," Иваново,  Ленинский район, Садовая ул,39",Ивановская область, Иваново, Ленинский, Садовая ,39,56.9976971,40.9923582,3429000
1271.638406,81,70,10,,3,False,1,1951,7,1,,3,5,,False,True,False,,,,,,,False,5260," Иваново,  Ленинский район, Садовая ул,39",Ивановская область, Иваново, Ленинский, Садовая ,39,56.9976971,40.9923582,4881000
1271.638406,81,70,10,,3,False,1,1951,7,1,,3,5,,False,True,False,,,,,,,False,5261," Иваново,  Ленинский район, Садовая ул,39",Ивановская область, Иваново, Ленинский, Садовая ,39,56.9976971,40.9923582,4881000
1271.638406,45,35,10,,1,False,1,1951,7,1,,3,5,,False,True,False,,,,,,,False,5262," Иваново,  Ленинский район, Садовая ул,39",Ивановская область, Иваново, Ленинский, Садовая ,39,56.9976971,40.9923582,2733000
1271.638406,61,50,10,,1,False,2,1951,7,1,,3,5,,False,True,False,,,,,,,False,5263," Иваново,  Ленинский район, Садовая ул,39",Ивановская область, Иваново, Ленинский, Садовая ,39,56.9976971,40.9923582,3711000
1271.638406,81,70,10,,3,False,2,1951,7,1,,3,5,,False,True,False,,,,,,,False,5264," Иваново,  Ленинский район, Садовая ул,39",Ивановская область, Иваново, Ленинский, Садовая ,39,56.9976971,40.9923582,4881000
1271.638406,81,70,10,,3,False,2,1951,7,1,,3,5,,False,True,False,,,,,,,False,5265," Иваново,  Ленинский район, Садовая ул,39",Ивановская область, Иваново, Ленинский, Садовая ,39,56.9976971,40.9923582,4881000
1271.638406,61,50,10,,2,False,2,1951,7,1,,3,5,,False,True,False,,,,,,,False,5266," Иваново,  Ленинский район, Садовая ул,39",Ивановская область, Иваново, Ленинский, Садовая ,39,56.9976971,40.9923582,3669000
1271.638406,63,50,10,,2,False,3,1951,7,1,,3,5,,False,True,False,,,,,,,False,5267," Иваново,  Ленинский район, Садовая ул,39",Ивановская область, Иваново, Ленинский, Садовая ,39,56.9976971,40.9923582,3874000
1271.638406,83,70,10,,3,False,3,1951,7,1,,3,5,,False,True,False,,,,,,,False,5268," Иваново,  Ленинский район, Садовая ул,39",Ивановская область, Иваново, Ленинский, Садовая ,39,56.9976971,40.9923582,5100000
1271.638406,82,70,10,,3,False,3,1951,7,1,,3,5,,False,True,False,,,,,,,False,5269," Иваново,  Ленинский район, Садовая ул,39",Ивановская область, Иваново, Ленинский, Садовая ,39,56.9976971,40.9923582,5054000
1271.638406,61,50,10,,2,False,3,1951,7,1,,3,5,,False,True,False,,,,,,,False,5270," Иваново,  Ленинский район, Садовая ул,39",Ивановская область, Иваново, Ленинский, Садовая ,39,56.9976971,40.9923582,3779000
1271.638406,63,50,10,,2,False,4,1951,7,1,,3,5,,False,True,False,,,,,,,False,5271," Иваново,  Ленинский район, Садовая ул,39",Ивановская область, Иваново, Ленинский, Садовая ,39,56.9976971,40.9923582,3928000
1271.638406,83,70,10,,3,False,4,1951,7,1,,3,5,,False,True,False,,,,,,,False,5272," Иваново,  Ленинский район, Садовая ул,39",Ивановская область, Иваново, Ленинский, Садовая ,39,56.9976971,40.9923582,5174000
1271.638406,82,70,10,,3,False,4,1951,7,1,,3,5,,False,True,False,,,,,,,False,5273," Иваново,  Ленинский район, Садовая ул,39",Ивановская область, Иваново, Ленинский, Садовая ,39,56.9976971,40.9923582,5045000
1271.638406,61,50,10,,2,False,4,1951,7,1,,3,5,,False,True,False,,,,,,,False,5274," Иваново,  Ленинский район, Садовая ул,39",Ивановская область, Иваново, Ленинский, Садовая ,39,56.9976971,40.9923582,3835000
1271.638406,63,50,10,,2,False,5,1951,7,1,,3,5,,False,True,False,,,,,,,False,5275," Иваново,  Ленинский район, Садовая ул,39",Ивановская область, Иваново, Ленинский, Садовая ,39,56.9976971,40.9923582,3991000
1271.638406,83,70,10,,3,False,5,1951,7,1,,3,5,,False,True,False,,,,,,,False,5276," Иваново,  Ленинский район, Садовая ул,39",Ивановская область, Иваново, Ленинский, Садовая ,39,56.9976971,40.9923582,5257000
