totalArea,floorNumber,floorsTotal,wallsMaterial,latitude,longitude,price
38,8,17,,57.0161915,40.9716018,2220000
50,11,20,6,56.9933011,40.9680509,2222000
50,11,20,6,56.9933011,40.9680509,2223000
47,12,14,,56.9877634,40.9709798,2225000
36,1,9,,57.017462,41.0189499,2230000
44,7,12,,56.9866999,40.965565,2230000
62,2,5,,56.9602211,41.0086945,2230000
51,3,5,5,56.9717474,40.9813671,2230000
48,20,20,1,56.987621,40.9659871,2233000
47,7,10,,56.989946,40.9714631,2233000
50,10,20,6,56.9933011,40.9680509,2233000
50,10,20,6,56.9933011,40.9680509,2233000
57,1,5,,56.959535,40.987253,2240000
63,5,9,,56.953282,41.048684,2240000
56,20,20,8,57.0021522,40.996446,2241000
70,1,14,,57.0344665,40.9242812,2242000
73,2,14,,57.0349765,40.925136,2242000
47,3,10,,56.989946,40.9714631,2243000
44,2,14,,56.989267,40.9669326,2245000
44,2,14,,56.98815,40.9697206,2245000
45,13,14,,56.9660308,41.0210189,2246000
50,12,20,6,56.9933011,40.9680509,2248000
50,12,20,6,56.9933011,40.9680509,2248000
50,5,6,,56.9989106,40.9619016,2250000
79,8,17,,56.9726955,41.0108145,2250000
57,2,5,,56.9799489,41.0431655,2250000
56,1,5,,56.959535,40.987253,2250000
59,1,5,,56.9649512,40.9899518,2250000
50,14,20,6,56.9933011,40.9680509,2250000
45,6,17,,57.0003851,40.9786698,2250000
54,2,5,,57.003372,40.958128,2250000
44,15,20,6,57.0065564,40.9507066,2250000
78,2,3,5,57.024853,41.010658,2250000
45,5,9,5,56.963242,41.0200699,2250000
63,3,5,,57.0030488,40.9312151,2250000
59,1,5,,57.0306643,40.9242291,2250000
62,4,5,4,56.9571709,41.0141376,2250000
39,1,10,4,56.9642229,41.0199167,2250000
52,1,9,5,56.9913953,40.9711575,2250000
52,3,9,4,56.988587,41.016906,2250000
45,6,17,,57.0003851,40.9786698,2250000
48,3,9,4,56.9866468,40.977157,2250000
47,9,9,4,56.9550186,40.9764011,2250000
59,1,5,4,57.029278,40.918132,2250000
59,1,5,,56.9580657,40.9868019,2250000
63,3,5,5,57.002301,40.927387,2250000
44,5,5,,57.0092029,40.9896119,2250000
60,4,5,,57.0031743,40.9390652,2250000
60,2,5,,56.9582666,41.0011408,2250000
50,2,5,,56.9890464,40.9738016,2250000
48,5,5,7,57.003886,40.954375,2250000
58,5,17,,57.0316986,40.9216607,2250000
48,2,9,,57.0031743,40.9390652,2250000
39,12,17,,57.0005373,40.9708692,2250000
51,8,9,,57.0194807,40.9709245,2250000
48,8,9,,57.018342,40.9695611,2250000
62,4,5,4,56.997064,40.9976369,2250000
57,1,5,,56.9908674,40.9306046,2250000
57,5,5,,56.9908674,40.9306046,2250000
57,5,5,,56.9908674,40.9306046,2250000
57,5,5,,56.9908674,40.9306046,2250000
57,5,5,,56.9908674,40.9306046,2250000
57,1,5,,56.9908674,40.9306046,2250000
57,1,5,,56.9908674,40.9306046,2250000
57,1,5,,56.9908674,40.9306046,2250000
57,1,5,,56.9908674,40.9306046,2250000
57,1,5,,56.9908674,40.9306046,2250000
57,1,5,,56.9908674,40.9306046,2250000
57,1,5,,56.9908674,40.9306046,2250000
57,5,5,,56.9908674,40.9306046,2250000
57,5,5,,56.9908674,40.9306046,2250000
57,5,5,,56.9908674,40.9306046,2250000
57,5,5,,56.9908674,40.9306046,2250000
57,5,5,,56.9908674,40.9306046,2250000
57,5,5,,56.9908674,40.9306046,2250000
56,4,17,,56.9977002,40.9414402,2250000
61,5,5,,56.9968286,40.9868851,2250000
62,12,14,,57.0344665,40.9242812,2250000
52,5,12,4,56.976353,40.976748,2250000
54,1,5,,57.0089214,40.989258,2250000
40,7,10,4,56.9615985,41.0248153,2250000
50,14,20,6,56.9933011,40.9680509,2250000
54,8,10,,56.9531267,41.0615403,2250000
50,18,20,6,56.9933011,40.9680509,2250000
50,17,20,6,56.9933011,40.9680509,2250000
50,14,20,6,56.9933011,40.9680509,2250000
50,13,20,6,56.9933011,40.9680509,2250000
59,1,5,5,56.999271,41.0248049,2250000
63,3,5,5,57.002301,40.927387,2250000
37,8,17,,57.0161915,40.9716018,2250000
54,10,10,4,57.0113834,40.9397714,2250000
61,2,5,5,56.999271,41.0248049,2250000
35,6,12,,56.964445,41.0212366,2250000
56,5,5,,57.0138889,40.9714194,2250000
60,1,9,5,57.003567,40.962263,2250000
41,1,5,,57.0150518,40.9842725,2250000
56,1,9,5,56.9810213,40.9711082,2250000
75,1,2,,57.0234029,41.009846,2250000
50,14,20,6,56.9933011,40.9680509,2250000
50,14,20,6,56.9933011,40.9680509,2250000
50,14,20,6,56.9933011,40.9680509,2250000
45,1,7,5,56.9967966,40.9924112,2251000
64,13,17,,56.971823,40.9763411,2251000
59,2,2,,57.0344665,40.9242812,2251000
59,9,14,,57.0344665,40.9242812,2251000
51,3,18,,57.0016645,40.994006,2252000
50,13,20,,56.993567,40.993566,2254000
59,8,14,,57.0352898,40.9228817,2254000
52,3,9,4,56.988587,41.016906,2255000
59,8,14,,57.0344665,40.9242812,2255000
46,16,17,5,56.997034,40.966871,2256000
46,16,17,5,56.997034,40.966871,2256000
46,15,17,5,56.997034,40.966871,2256000
46,13,17,5,56.997034,40.966871,2256000
57,1,5,,56.9908674,40.9306046,2260000
45,1,9,,57.017249,40.975881,2260000
45,9,9,,57.017249,40.975881,2260000
45,9,9,,57.017249,40.975881,2260000
64,9,17,,56.9737395,40.9811957,2260000
58,4,5,,57.0278659,40.9883133,2260000
46,12,17,5,56.997034,40.966871,2261000
46,9,17,5,56.997034,40.966871,2261000
46,9,17,5,56.997034,40.966871,2261000
46,11,17,5,56.997034,40.966871,2261000
46,9,17,5,56.997034,40.966871,2261000
46,5,17,5,56.997034,40.966871,2263000
46,5,17,5,56.997034,40.966871,2263000
46,7,17,5,56.997034,40.966871,2263000
46,5,17,5,56.997034,40.966871,2263000
49,1,9,,56.98375,40.956098,2266000
73,3,3,5,57.041124,40.942132,2270000
63,1,5,,57.0299794,40.9205874,2270000
56,8,17,,57.0336944,40.9177299,2270000
48,2,5,5,57.0160711,40.9801786,2270000
56,9,9,5,56.9984465,40.9461244,2270000
44,6,20,,56.993567,40.993566,2270000
44,7,20,,56.993567,40.993566,2270000
44,8,20,,56.993567,40.993566,2270000
47,13,14,,56.9877634,40.9709798,2272000
47,12,14,,56.9877634,40.9709798,2272000
65,1,10,,56.9580557,40.9686442,2275000
33,4,5,5,56.999426,40.9610761,2275000
57,1,5,,56.9876457,40.9348893,2276000
57,2,5,,56.9876457,40.9348893,2276000
63,14,21,,57.0161708,40.9708645,2280000
54,5,5,,57.001202,40.956806,2280000
60,5,17,,57.0316986,40.9216607,2280000
58,5,5,,56.9908674,40.9306046,2280000
61,14,14,,57.0344665,40.9242812,2281000
50,11,16,,57.0031029,40.9909373,2282000
50,11,16,,57.0031029,40.9909373,2282000
50,11,16,,57.0031029,40.9909373,2282000
50,11,16,,57.0031029,40.9909373,2282000
50,11,16,,57.0031029,40.9909373,2282000
50,11,16,,57.0031029,40.9909373,2282000
55,1,10,,57.0015569,40.9533275,2285000
55,7,15,,56.971523,40.9709699,2288000
46,4,17,,57.0003851,40.9786698,2288000
46,4,17,,57.0003851,40.9786698,2288000
51,1,16,,56.9655087,40.9711108,2290000
65,3,5,,57.027862,40.9578421,2290000
46,7,18,,57.0031029,40.9909373,2290000
64,14,17,,56.9727276,40.9793362,2290000
60,2,5,4,57.00597,40.958611,2290000
39,2,5,,57.0128959,40.9718402,2290000
68,4,9,,57.0268556,40.9258377,2290000
69,5,5,5,57.016121,40.977948,2290000
54,5,5,,57.001202,40.956806,2290000
62,1,5,,56.971335,41.0024337,2290000
41,4,9,,56.9827243,40.9816509,2291000
41,4,9,,56.9798141,40.9798948,2291000
55,3,4,,57.0378919,40.948893,2292000
55,3,5,,56.9876457,40.9348893,2293000
65,9,14,,57.0349765,40.925136,2294000
63,9,12,,56.9726955,41.0108145,2299000
50,2,9,5,56.9913953,40.9711575,2299000
37,1,5,5,56.966826,40.9751645,2299000
58,1,9,5,56.9509009,40.9821342,2300000
49,1,5,,57.0329639,40.9265978,2300000
49,1,5,,57.0329639,40.9265978,2300000
41,11,17,,57.0161915,40.9716018,2300000
60,10,17,,56.9726955,41.0108145,2300000
52,1,8,,56.9939806,40.9682539,2300000
52,1,8,,56.9939622,40.9677665,2300000
48,4,9,5,57.034816,40.968979,2300000
48,9,9,5,57.034816,40.968979,2300000
45,2,5,5,56.9995612,40.9913963,2300000
50,19,20,6,56.9933011,40.9680509,2300000
65,10,10,4,57.0113834,40.9397714,2300000
47,5,5,4,56.996736,40.9983591,2300000
57,3,5,,56.9908674,40.9306046,2300000
41,11,17,,57.0161915,40.9716018,2300000
52,1,8,,56.9939806,40.9682539,2300000
40,3,9,5,56.9992065,40.9701046,2300000
55,1,4,,57.0012385,40.9805041,2300000
62,1,5,,56.971335,41.0024337,2300000
40,6,10,,56.9606403,41.0281215,2300000
52,8,9,,56.987147,40.974255,2300000
63,5,5,5,57.030337,40.927259,2300000
60,8,17,4,56.998856,40.941021,2300000
66,3,5,,57.0152519,40.9783139,2300000
82,1,17,,56.9726955,41.0108145,2300000
60,4,12,4,56.976353,40.976748,2300000
48,2,5,7,57.003886,40.954375,2300000
82,1,5,,57.0031743,40.9390652,2300000
68,12,17,,56.9737395,40.9811957,2300000
54,1,9,,56.9809704,40.9732525,2300000
50,1,9,,56.986273,40.961581,2300000
70,2,3,,56.989529,41.025445,2300000
56,8,9,,56.9675491,41.0133079,2300000
55,15,17,,57.0161915,40.9716018,2300000
51,5,6,5,57.007716,40.9792259,2300000
55,2,5,,56.9908674,40.9306046,2300000
55,4,5,,56.9908674,40.9306046,2300000
81,9,17,,56.9726955,41.0108145,2300000
52,22,25,,56.9931541,40.9692099,2300000
96,2,17,,56.9726955,41.0108145,2300000
41,4,14,,56.9688736,40.9906442,2300000
62,2,5,5,56.9848321,40.971867,2300000
75,5,5,,57.0100256,40.9795236,2300000
52,1,5,,57.008769,40.98323,2300000
65,1,4,,56.9925451,41.0002812,2300000
50,19,20,6,56.9933011,40.9680509,2300000
53,10,10,,56.9546194,41.0439303,2300000
50,4,5,,56.956348,40.9887541,2300000
44,1,5,,56.962801,40.987902,2300000
61,1,5,5,57.000598,40.96144,2300000
63,7,9,5,56.9600573,41.0249089,2300000
63,3,5,5,57.0010764,40.9644505,2300000
48,9,9,,56.985057,41.028394,2300000
57,2,5,,56.9966609,41.0257219,2300000
82,2,17,,56.9726955,41.0108145,2300000
60,10,17,,56.9726955,41.0108145,2300000
50,19,20,6,56.9933011,40.9680509,2300000
64,7,9,,56.953562,41.057606,2300000
59,8,14,,57.0344665,40.9242812,2300000
50,19,20,6,56.9933011,40.9680509,2300000
52,1,5,,57.008769,40.98323,2300000
50,19,20,6,56.9933011,40.9680509,2300000
42,10,14,,57.0046373,40.9502093,2300000
46,6,17,,56.9662324,40.9904645,2300000
62,14,14,,57.0344665,40.9242812,2303000
54,7,9,,56.9589899,40.9946997,2305000
54,7,9,,56.962265,40.995961,2305000
48,2,10,8,57.0021522,40.996446,2306000
65,6,17,,56.9737395,40.9811957,2307000
67,3,9,,57.0268556,40.9258377,2310000
67,8,9,,57.0268556,40.9258377,2310000
68,10,17,,56.9752859,40.978288,2312000
49,13,18,5,56.997034,40.966871,2312000
49,14,18,5,56.997034,40.966871,2312000
49,15,18,5,56.997034,40.966871,2312000
49,16,18,5,56.997034,40.966871,2312000
48,11,20,,56.993567,40.993566,2314000
49,12,18,5,56.997034,40.966871,2315000
51,1,9,,56.9746724,41.0074792,2315000
56,2,5,,56.9908674,40.9306046,2315000
56,4,5,,56.9908674,40.9306046,2315000
64,3,17,,56.9790434,40.9818517,2316000
49,9,18,5,56.997034,40.966871,2317000
49,10,18,5,56.997034,40.966871,2317000
49,11,18,5,56.997034,40.966871,2317000
49,8,18,5,56.997034,40.966871,2319000
52,17,20,8,57.0021522,40.996446,2320000
65,1,5,,57.010219,40.9775149,2320000
41,5,9,,57.015092,41.006178,2320000
50,8,10,,56.9888949,40.9754689,2320000
57,4,5,,57.0138889,40.9714194,2320000
49,5,18,5,56.997034,40.966871,2322000
49,6,18,5,56.997034,40.966871,2322000
64,5,17,,56.9790434,40.9818517,2323000
64,5,17,,56.971823,40.9763411,2323000
49,2,18,5,56.997034,40.966871,2324000
49,3,18,5,56.997034,40.966871,2324000
49,2,17,5,56.997034,40.966871,2324000
55,1,5,,57.010219,40.9775149,2330000
81,12,17,,56.9726955,41.0108145,2330000
58,10,17,,57.0336944,40.9177299,2330000
52,2,5,4,57.030611,40.9252176,2330000
58,11,17,,57.0336944,40.9177299,2332000
58,12,17,,57.0336944,40.9177299,2332000
50,2,10,,56.989946,40.9714631,2332000
57,3,5,,56.9876457,40.9348893,2334000
58,9,17,,57.0336944,40.9177299,2336000
73,1,14,,57.0344665,40.9242812,2340000
51,2,5,5,57.014297,40.982206,2340000
63,5,9,,57.0268556,40.9258377,2340000
63,21,21,,57.0161915,40.9716018,2340000
61,12,14,,57.0344665,40.9242812,2343000
61,9,14,,57.0344665,40.9242812,2343000
73,1,14,,57.0344665,40.9242812,2344000
69,9,17,,56.9737395,40.9811957,2345000
68,5,17,,56.9741278,41.0033017,2348000
68,5,17,,56.9741278,41.0033017,2348000
68,8,17,,56.9741278,41.0033017,2348000
68,5,17,,56.9741278,41.0033017,2348000
68,8,17,,56.9741278,41.0033017,2348000
36,1,17,,56.971823,40.9763411,2348000
26,1,17,,56.971823,40.9763411,2348000
39,1,17,,56.971823,40.9763411,2348000
36,2,17,,56.971823,40.9763411,2348000
26,2,17,,56.971823,40.9763411,2348000
44,2,17,,56.971823,40.9763411,2348000
68,2,17,,56.971823,40.9763411,2348000
36,3,17,,56.971823,40.9763411,2348000
26,3,17,,56.971823,40.9763411,2348000
44,3,17,,56.971823,40.9763411,2348000
60,4,17,,56.971823,40.9763411,2348000
67,4,17,,56.971823,40.9763411,2348000
35,4,17,,56.971823,40.9763411,2348000
23,4,17,,56.971823,40.9763411,2348000
43,4,17,,56.971823,40.9763411,2348000
67,4,17,,56.971823,40.9763411,2348000
36,5,17,,56.971823,40.9763411,2348000
25,5,17,,56.971823,40.9763411,2348000
36,6,17,,56.971823,40.9763411,2348000
26,6,17,,56.971823,40.9763411,2348000
44,6,17,,56.971823,40.9763411,2348000
60,7,17,,56.971823,40.9763411,2348000
66,7,17,,56.971823,40.9763411,2348000
35,7,17,,56.971823,40.9763411,2348000
25,7,17,,56.971823,40.9763411,2348000
43,7,17,,56.971823,40.9763411,2348000
67,7,17,,56.971823,40.9763411,2348000
64,8,17,,56.971823,40.9763411,2348000
26,8,17,,56.971823,40.9763411,2348000
44,8,17,,56.971823,40.9763411,2348000
68,8,17,,56.971823,40.9763411,2348000
64,9,17,,56.971823,40.9763411,2348000
69,9,17,,56.971823,40.9763411,2348000
36,9,17,,56.971823,40.9763411,2348000
26,9,17,,56.971823,40.9763411,2348000
44,9,17,,56.971823,40.9763411,2348000
68,9,17,,56.971823,40.9763411,2348000
69,10,17,,56.971823,40.9763411,2348000
26,10,17,,56.971823,40.9763411,2348000
44,10,17,,56.971823,40.9763411,2348000
68,10,17,,56.971823,40.9763411,2348000
60,11,17,,56.971823,40.9763411,2348000
66,11,17,,56.971823,40.9763411,2348000
35,11,17,,56.971823,40.9763411,2348000
25,11,17,,56.971823,40.9763411,2348000
43,11,17,,56.971823,40.9763411,2348000
67,11,17,,56.971823,40.9763411,2348000
64,12,17,,56.971823,40.9763411,2348000
69,12,17,,56.971823,40.9763411,2348000
36,12,17,,56.971823,40.9763411,2348000
26,12,17,,56.971823,40.9763411,2348000
44,12,17,,56.971823,40.9763411,2348000
69,14,17,,56.971823,40.9763411,2348000
36,14,17,,56.971823,40.9763411,2348000
26,14,17,,56.971823,40.9763411,2348000
44,14,17,,56.971823,40.9763411,2348000
68,14,17,,56.971823,40.9763411,2348000
36,15,17,,56.971823,40.9763411,2348000
26,15,17,,56.971823,40.9763411,2348000
44,15,17,,56.971823,40.9763411,2348000
64,16,17,,56.971823,40.9763411,2348000
26,16,17,,56.971823,40.9763411,2348000
44,16,17,,56.971823,40.9763411,2348000
57,17,17,,56.971823,40.9763411,2348000
66,17,17,,56.971823,40.9763411,2348000
34,17,17,,56.971823,40.9763411,2348000
24,17,17,,56.971823,40.9763411,2348000
68,2,17,,56.9741278,41.0033017,2348000
68,4,17,,56.9741278,41.0033017,2348000
45,4,17,,56.9741278,41.0033017,2348000
29,4,17,,56.9741278,41.0033017,2348000
29,4,17,,56.9741278,41.0033017,2348000
61,4,17,,56.9741278,41.0033017,2348000
77,4,17,,56.9741278,41.0033017,2348000
61,5,17,,56.9741278,41.0033017,2348000
68,7,17,,56.9741278,41.0033017,2348000
44,7,17,,56.9741278,41.0033017,2348000
29,7,17,,56.9741278,41.0033017,2348000
29,7,17,,56.9741278,41.0033017,2348000
61,7,17,,56.9741278,41.0033017,2348000
77,7,17,,56.9741278,41.0033017,2348000
44,8,17,,56.9741278,41.0033017,2348000
77,8,17,,56.9741278,41.0033017,2348000
68,9,17,,56.9741278,41.0033017,2348000
44,9,17,,56.9741278,41.0033017,2348000
29,9,17,,56.9741278,41.0033017,2348000
29,9,17,,56.9741278,41.0033017,2348000
61,9,17,,56.9741278,41.0033017,2348000
67,11,17,,56.9741278,41.0033017,2348000
44,11,17,,56.9741278,41.0033017,2348000
29,11,17,,56.9741278,41.0033017,2348000
29,11,17,,56.9741278,41.0033017,2348000
60,11,17,,56.9741278,41.0033017,2348000
76,11,17,,56.9741278,41.0033017,2348000
67,12,17,,56.9741278,41.0033017,2348000
44,12,17,,56.9741278,41.0033017,2348000
67,13,17,,56.9741278,41.0033017,2348000
44,13,17,,56.9741278,41.0033017,2348000
67,17,17,,56.9741278,41.0033017,2348000
44,17,17,,56.9741278,41.0033017,2348000
28,17,17,,56.9741278,41.0033017,2348000
28,17,17,,56.9741278,41.0033017,2348000
60,17,17,,56.9741278,41.0033017,2348000
76,17,17,,56.9741278,41.0033017,2348000
69,4,9,,57.0268556,40.9258377,2348000
68,3,17,,56.9741278,41.0033017,2349000
44,4,5,,57.02244,40.968027,2350000
52,5,5,5,57.018539,40.973212,2350000
62,4,9,,56.9536959,41.0432389,2350000
57,11,14,,56.971523,40.9709699,2350000
57,11,14,,56.971523,40.9709699,2350000
60,1,3,,57.0166158,40.9615807,2350000
48,12,12,,57.0225675,40.9607247,2350000
61,3,9,,56.962192,41.0155332,2350000
64,9,10,,56.953268,41.1047609,2350000
52,5,14,,57.0049767,40.9784384,2350000
63,2,5,4,56.9583597,41.0229623,2350000
43,5,5,5,57.020559,40.963975,2350000
50,1,5,,57.008769,40.98323,2350000
52,1,9,,56.9996062,40.9295462,2350000
58,3,5,,57.0329639,40.9265978,2350000
50,1,5,5,57.037126,40.956701,2350000
45,1,5,4,56.961149,41.00608,2350000
46,10,11,5,56.9820009,40.9742287,2350000
58,5,5,,56.962333,41.0006281,2350000
65,7,9,,56.9548574,41.1001032,2350000
52,6,16,4,56.962212,40.971886,2350000
46,9,10,,56.9672347,40.9941506,2350000
65,1,9,,57.0002709,40.9612701,2350000
65,5,9,,57.003795,40.930499,2350000
63,3,9,5,57.033275,40.948115,2350000
53,5,9,,56.961797,41.0205381,2350000
42,8,17,,56.9726955,41.0108145,2350000
58,5,17,,57.0313947,40.9212766,2350000
63,6,21,,57.0161915,40.9716018,2350000
63,18,21,,57.016376,40.9763004,2350000
63,4,9,,56.953282,41.048684,2350000
45,3,9,,57.017249,40.975881,2350000
50,6,9,5,57.0052636,40.9546967,2350000
58,5,5,5,56.9955463,40.9918331,2350000
58,2,5,,56.9570864,40.9969447,2350000
82,2,17,,56.9726955,41.0108145,2350000
58,3,5,,56.9602211,41.0086945,2350000
63,6,21,,57.0161708,40.9708645,2350000
52,1,5,,57.008716,40.9832421,2350000
68,5,9,5,56.959003,41.024552,2350000
51,2,5,5,56.9986962,40.9557238,2350000
63,5,21,,57.0161915,40.9716018,2350000
55,15,17,,57.0161915,40.9716018,2350000
53,5,14,,57.0049767,40.9784384,2350000
56,4,5,5,57.0034185,40.9641938,2350000
40,1,9,,56.995306,40.970672,2350000
63,4,4,,57.007356,40.973216,2350000
62,3,5,,56.9551383,41.0037303,2350000
35,3,8,5,56.9891632,40.9756577,2350000
45,3,9,,57.0174506,40.9797547,2350000
45,3,9,,57.0174506,40.9797547,2350000
42,10,14,,57.0055841,40.9511046,2350000
54,1,9,,56.9695877,40.9883097,2350000
61,6,12,,56.9726955,41.0108145,2350000
48,1,9,4,56.9809704,40.9732525,2350000
54,16,17,6,56.9867164,40.9784728,2350000
56,4,4,,57.0142361,40.97781,2350000
72,3,14,,57.0349765,40.925136,2350000
63,4,4,,57.007356,40.973216,2350000
46,5,10,,56.968472,40.9937843,2350000
60,1,5,,56.9577776,41.0206699,2350000
58,11,17,4,56.998856,40.941021,2350000
61,2,2,5,57.018074,41.0062751,2350000
63,6,21,,57.0174506,40.9797547,2350000
63,18,21,,57.0174506,40.9797547,2350000
63,21,21,,57.0161915,40.9716018,2350000
63,21,21,,57.0161915,40.9716018,2350000
63,18,21,,57.0161915,40.9716018,2350000
63,21,21,,57.0161915,40.9716018,2350000
63,18,21,,57.0161915,40.9716018,2350000
41,11,17,,57.016376,40.9763004,2350000
41,1,9,5,57.0072761,40.987769,2350000
72,3,4,,57.0079494,40.9499946,2350000
83,14,17,,56.9726955,41.0108145,2350000
77,3,4,,56.996415,41.0010697,2350000
54,4,10,,56.981177,40.993567,2352000
54,4,10,,56.981177,40.993567,2352000
60,3,17,,57.0336944,40.9177299,2355000
53,17,17,,57.0336944,40.9177299,2355000
50,6,10,,56.989946,40.9714631,2360000
57,4,5,,56.9908674,40.9306046,2360000
57,4,5,,56.9908674,40.9306046,2360000
57,4,5,,56.9908674,40.9306046,2360000
57,2,5,,56.9908674,40.9306046,2360000
54,15,17,,57.0161915,40.9716018,2360000
54,8,9,,56.9555159,40.9756238,2360000
49,16,17,5,56.997034,40.966871,2361000
49,15,17,5,56.997034,40.966871,2361000
49,12,17,5,56.997034,40.966871,2361000
50,6,10,,56.989946,40.9714631,2361000
50,8,10,,56.989946,40.9714631,2361000
50,10,10,,56.989946,40.9714631,2361000
49,16,17,5,56.997034,40.966871,2361000
49,15,17,5,56.997034,40.966871,2361000
49,12,17,5,56.997034,40.966871,2361000
65,1,9,,57.026831,40.926294,2361000
66,1,5,,56.9563534,41.039642,2362000
65,1,5,,56.9563534,41.039642,2362000
65,1,5,,56.9563534,41.039642,2362000
62,10,14,,57.0344665,40.9242812,2366000
49,9,17,5,56.997034,40.966871,2366000
49,9,17,5,56.997034,40.966871,2366000
47,13,14,,56.989267,40.9669326,2367000
47,13,14,,56.9877634,40.9709798,2367000
47,2,14,,56.9877634,40.9709798,2368000
49,8,17,5,56.997034,40.966871,2368000
40,13,14,,56.9726955,41.0108145,2370000
59,9,17,,57.0161915,40.9716018,2370000
64,14,17,,56.9744,40.9744806,2370000
56,3,5,,57.0050671,40.9766453,2370000
56,3,5,,57.0050671,40.9766453,2370000
83,1,17,,56.9726955,41.0108145,2370000
50,4,10,,56.989946,40.9714631,2370000
64,10,17,,56.9737395,40.9811957,2371000
64,10,17,,56.9737395,40.9811957,2371000
49,7,17,5,56.997034,40.966871,2371000
49,7,17,5,56.997034,40.966871,2371000
64,10,17,,56.9737395,40.9811957,2372000
64,10,17,,56.9737395,40.9811957,2372000
55,1,10,,56.981177,40.993567,2377000
66,9,9,,56.9580557,40.9686442,2378000
57,1,9,5,56.9659747,40.9616183,2380000
45,5,5,5,57.0103845,40.9828788,2380000
55,1,10,,56.9827243,40.9816509,2380000
63,9,9,5,56.9909103,41.0002842,2380000
63,1,17,,56.9726955,41.0108145,2380000
63,1,9,,56.950762,41.0515451,2380000
71,4,9,,57.0268556,40.9258377,2380000
66,9,10,,57.0314557,40.9214136,2380000
57,4,5,,56.982285,40.968351,2380000
57,1,5,,56.9876457,40.9348893,2380000
57,1,5,,56.9876457,40.9348893,2380000
55,1,5,,56.9876457,40.9348893,2380000
66,10,18,,57.0031029,40.9909373,2381000
53,2,10,5,56.998936,40.9511121,2390000
53,5,10,5,56.998936,40.9511121,2390000
68,9,17,,56.9790434,40.9818517,2390000
68,9,17,,56.9737395,40.9811957,2390000
66,1,9,,56.951417,41.0562699,2390000
66,9,9,,56.9580557,40.9686442,2390000
68,9,17,,56.9737395,40.9811957,2390000
54,4,4,,57.0170885,40.9582977,2390000
59,2,5,,57.0222082,40.9620113,2390000
63,5,21,,57.0161915,40.9716018,2390000
57,3,5,,56.9876457,40.9348893,2391000
45,3,9,,57.017249,40.975881,2395000
45,4,9,,57.017249,40.975881,2395000
62,5,9,,57.0268556,40.9258377,2395000
62,4,9,,57.0268556,40.9258377,2395000
45,4,9,,57.017249,40.975881,2395000
45,3,9,,57.017249,40.975881,2395000
44,2,5,5,56.9760135,40.9713346,2399000
56,5,5,,56.972864,41.0072491,2400000
60,3,5,4,56.9581484,41.0104574,2400000
62,17,21,,57.0162491,40.96966,2400000
62,10,12,,56.9726955,41.0108145,2400000
59,1,5,,56.960288,41.0079701,2400000
67,12,18,,56.9737395,40.9811957,2400000
41,10,14,5,56.9820009,40.9742287,2400000
55,16,17,,56.9867164,40.9784728,2400000
51,8,9,4,56.9918648,40.9966124,2400000
34,6,9,4,56.9903594,40.9685138,2400000
70,4,10,,56.9531267,41.0615403,2400000
60,4,5,,56.9575259,40.985829,2400000
66,9,18,,56.9980842,40.9835415,2400000
64,5,17,,56.9737395,40.9811957,2400000
52,4,9,4,56.9866468,40.977157,2400000
42,1,9,5,57.0072761,40.987769,2400000
58,2,5,,56.9908674,40.9306046,2400000
58,4,5,,56.9908674,40.9306046,2400000
60,5,5,,56.9908674,40.9306046,2400000
61,7,21,,57.016376,40.9763004,2400000
67,12,17,,56.9789422,40.9814359,2400000
55,1,10,,56.981177,40.993567,2400000
41,3,5,,57.0057991,40.9861384,2400000
68,14,17,,56.9752859,40.978288,2400000
64,1,9,,56.953562,41.057606,2400000
53,3,9,,56.950806,41.056995,2400000
64,2,17,,56.9737395,40.9811957,2400000
49,9,10,,56.989946,40.9714631,2400000
51,5,9,,57.027862,40.9578421,2400000
60,1,5,,57.000598,40.96144,2400000
59,2,5,5,56.980575,40.96987,2400000
59,1,5,,56.976655,40.9659836,2400000
52,9,10,,57.0316986,40.9216607,2400000
77,3,5,,57.008469,40.977816,2400000
58,1,17,,57.0336944,40.9177299,2405000
60,10,17,,57.0336944,40.9177299,2410000
60,12,17,,57.0336944,40.9177299,2410000
60,13,17,,57.0336944,40.9177299,2410000
60,14,17,,57.0336944,40.9177299,2410000
60,15,17,,57.0336944,40.9177299,2410000
63,18,21,,57.0161915,40.9716018,2410000
63,6,21,,57.0161915,40.9716018,2410000
66,1,10,,56.9579914,40.9696522,2410000
60,5,17,,57.0161915,40.9716018,2410000
68,13,17,,56.971823,40.9763411,2411000
57,1,5,,56.9908674,40.9306046,2415000
57,1,5,,56.9908674,40.9306046,2415000
57,5,5,,56.9908674,40.9306046,2415000
57,5,5,,56.9908674,40.9306046,2415000
57,1,5,,56.9908674,40.9306046,2415000
57,1,5,,56.9908674,40.9306046,2415000
57,1,5,,56.9908674,40.9306046,2415000
57,1,5,,56.9908674,40.9306046,2415000
57,3,5,,56.9908674,40.9306046,2415000
57,5,5,,56.9908674,40.9306046,2415000
57,1,5,,56.9908674,40.9306046,2415000
57,1,5,,56.9908674,40.9306046,2415000
57,5,5,,56.9908674,40.9306046,2415000
57,5,5,,56.9908674,40.9306046,2415000
60,9,17,,57.0336944,40.9177299,2415000
57,5,5,,56.9908674,40.9306046,2415000
57,5,5,,56.9908674,40.9306046,2415000
